Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR
E0;15/09/2003;Leicester;Leeds;4;0;H
E0;20/09/2003;Aston Villa;Charlton;2;1;H
E0;20/09/2003;Fulham;Man City;2;2;D
E0;20/09/2003;Leeds;Birmingham;0;2;A
E0;20/09/2003;Liverpool;Leicester;2;1;H
E0;20/09/2003;Newcastle;Bolton;0;0;D
E0;20/09/2003;Portsmouth;Blackburn;1;2;A
E0;20/09/2003;Tottenham;Southampton;1;3;A
E0;20/09/2003;Wolves;Chelsea;0;5;A
E0;21/09/2003;Man United;Arsenal;0;0;D
E0;21/09/2003;Middlesbrough;Everton;1;0;H
E0;26/09/2003;Arsenal;Newcastle;3;2;H
E0;27/09/2003;Birmingham;Portsmouth;2;0;H
E0;27/09/2003;Bolton;Wolves;1;1;D
E0;27/09/2003;Chelsea;Aston Villa;1;0;H
E0;27/09/2003;Leicester;Man United;1;4;A
E0;27/09/2003;Southampton;Middlesbrough;0;1;A
E0;28/09/2003;Blackburn;Fulham;0;2;A
E0;28/09/2003;Charlton;Liverpool;3;2;H
E0;28/09/2003;Everton;Leeds;4;0;H
E0;28/09/2003;Man City;Tottenham;0;0;D
E0;04/10/2003;Fulham;Leicester;2;0;H
E0;04/10/2003;Leeds;Blackburn;2;1;H
E0;04/10/2003;Liverpool;Arsenal;1;2;A
E0;04/10/2003;Man United;Birmingham;3;0;H
E0;04/10/2003;Newcastle;Southampton;1;0;H
E0;04/10/2003;Portsmouth;Charlton;1;2;A
E0;04/10/2003;Tottenham;Everton;3;0;H
E0;04/10/2003;Wolves;Man City;1;0;H
E0;05/10/2003;Aston Villa;Bolton;1;1;D
E0;05/10/2003;Middlesbrough;Chelsea;1;2;A
E0;14/10/2003;Birmingham;Chelsea;0;0;D
E0;18/10/2003;Arsenal;Chelsea;2;1;H
E0;18/10/2003;Fulham;Wolves;0;0;D
E0;18/10/2003;Leeds;Man United;0;1;A
E0;18/10/2003;Man City;Bolton;6;2;H
E0;18/10/2003;Middlesbrough;Newcastle;0;1;A
E0;18/10/2003;Portsmouth;Liverpool;1;0;H
E0;19/10/2003;Birmingham;Aston Villa;0;0;D
E0;19/10/2003;Everton;Southampton;0;0;D
E0;19/10/2003;Leicester;Tottenham;1;2;A
E0;20/10/2003;Blackburn;Charlton;0;1;A
E0;21/10/2003;Fulham;Newcastle;2;3;A
E0;25/10/2003;Aston Villa;Everton;0;0;D
E0;25/10/2003;Bolton;Birmingham;0;1;A
E0;25/10/2003;Chelsea;Man City;1;0;H
E0;25/10/2003;Liverpool;Leeds;3;1;H
E0;25/10/2003;Man United;Fulham;1;3;A
E0;25/10/2003;Newcastle;Portsmouth;3;0;H
E0;25/10/2003;Southampton;Blackburn;2;0;H
E0;25/10/2003;Wolves;Leicester;4;3;H
E0;26/10/2003;Charlton;Arsenal;1;1;D
E0;26/10/2003;Tottenham;Middlesbrough;0;0;D
E0;01/11/2003;Everton;Chelsea;0;1;A
E0;01/11/2003;Leeds;Arsenal;1;4;A
E0;01/11/2003;Man United;Portsmouth;3;0;H
E0;01/11/2003;Middlesbrough;Wolves;2;0;H
E0;01/11/2003;Newcastle;Aston Villa;1;1;D
E0;01/11/2003;Southampton;Man City;0;2;A
E0;01/11/2003;Tottenham;Bolton;0;1;A
E0;02/11/2003;Fulham;Liverpool;1;2;A
E0;02/11/2003;Leicester;Blackburn;2;0;H
E0;03/11/2003;Birmingham;Charlton;1;2;A
E0;08/11/2003;Arsenal;Tottenham;2;1;H
E0;08/11/2003;Aston Villa;Middlesbrough;0;2;A
E0;08/11/2003;Bolton;Southampton;0;0;D
E0;08/11/2003;Charlton;Fulham;3;1;H
E0;08/11/2003;Portsmouth;Leeds;6;1;H
E0;08/11/2003;Wolves;Birmingham;1;1;D
E0;09/11/2003;Chelsea;Newcastle;5;0;H
E0;09/11/2003;Liverpool;Man United;1;2;A
E0;09/11/2003;Man City;Leicester;0;3;A
E0;10/11/2003;Blackburn;Everton;2;1;H
E0;22/11/2003;Birmingham;Arsenal;0;3;A
E0;22/11/2003;Everton;Wolves;2;0;H
E0;22/11/2003;Leeds;Bolton;0;2;A
E0;22/11/2003;Leicester;Charlton;1;1;D
E0;22/11/2003;Man United;Blackburn;2;1;H
E0;22/11/2003;Middlesbrough;Liverpool;0;0;D
E0;22/11/2003;Newcastle;Man City;3;0;H
E0;22/11/2003;Southampton;Chelsea;0;1;A
E0;23/11/2003;Tottenham;Aston Villa;2;1;H
E0;24/11/2003;Fulham;Portsmouth;2;0;H
E0;29/11/2003;Aston Villa;Southampton;1;0;H
E0;29/11/2003;Blackburn;Tottenham;1;0;H
E0;29/11/2003;Bolton;Everton;2;0;H
E0;29/11/2003;Charlton;Leeds;0;1;A
E0;29/11/2003;Portsmouth;Leicester;0;2;A
E0;29/11/2003;Wolves;Newcastle;1;1;D
E0;30/11/2003;Arsenal;Fulham;0;0;D
E0;30/11/2003;Chelsea;Man United;1;0;H
E0;30/11/2003;Liverpool;Birmingham;3;1;H
E0;30/11/2003;Man City;Middlesbrough;0;1;A
E0;06/12/2003;Birmingham;Blackburn;0;4;A
E0;06/12/2003;Fulham;Bolton;2;1;H
E0;06/12/2003;Leeds;Chelsea;1;1;D
E0;06/12/2003;Leicester;Arsenal;1;1;D
E0;06/12/2003;Man United;Aston Villa;4;0;H
E0;06/12/2003;Middlesbrough;Portsmouth;0;0;D
E0;06/12/2003;Newcastle;Liverpool;1;1;D
E0;06/12/2003;Tottenham;Wolves;5;2;H
E0;07/12/2003;Everton;Man City;0;0;D
E0;07/12/2003;Southampton;Charlton;3;2;H
E0;13/12/2003;Chelsea;Bolton;1;2;A
E0;13/12/2003;Leicester;Birmingham;0;2;A
E0;13/12/2003;Liverpool;Southampton;1;2;A
E0;13/12/2003;Man United;Man City;3;1;H
E0;13/12/2003;Middlesbrough;Charlton;0;0;D
E0;13/12/2003;Newcastle;Tottenham;4;0;H
E0;13/12/2003;Portsmouth;Everton;1;2;A
E0;14/12/2003;Arsenal;Blackburn;1;0;H
E0;14/12/2003;Aston Villa;Wolves;3;2;H
E0;14/12/2003;Leeds;Fulham;3;2;H
E0;20/12/2003;Blackburn;Aston Villa;0;2;A
E0;20/12/2003;Bolton;Arsenal;1;1;D
E0;20/12/2003;Charlton;Newcastle;0;0;D
E0;20/12/2003;Everton;Leicester;3;2;H
E0;20/12/2003;Fulham;Chelsea;0;1;A
E0;21/12/2003;Southampton;Portsmouth;3;0;H
E0;21/12/2003;Tottenham;Man United;1;2;A
E0;22/12/2003;Man City;Leeds;1;1;D
E0;26/12/2003;Arsenal;Wolves;3;0;H
E0;26/12/2003;Birmingham;Man City;2;1;H
E0;26/12/2003;Blackburn;Middlesbrough;2;2;D
E0;26/12/2003;Charlton;Chelsea;4;2;H
E0;26/12/2003;Fulham;Southampton;2;0;H
E0;26/12/2003;Leeds;Aston Villa;0;0;D
E0;26/12/2003;Leicester;Newcastle;1;1;D
E0;26/12/2003;Liverpool;Bolton;3;1;H
E0;26/12/2003;Man United;Everton;3;2;H
E0;26/12/2003;Portsmouth;Tottenham;2;0;H
E0;28/12/2003;Aston Villa;Fulham;3;0;H
E0;28/12/2003;Bolton;Leicester;2;2;D
E0;28/12/2003;Chelsea;Portsmouth;3;0;H
E0;28/12/2003;Everton;Birmingham;1;0;H
E0;28/12/2003;Man City;Liverpool;2;2;D
E0;28/12/2003;Middlesbrough;Man United;0;1;A
E0;28/12/2003;Newcastle;Blackburn;0;1;A
E0;28/12/2003;Tottenham;Charlton;0;1;A
E0;28/12/2003;Wolves;Leeds;3;1;H
E0;29/12/2003;Southampton;Arsenal;0;1;A
E0;06/01/2004;Aston Villa;Portsmouth;2;1;H
E0;07/01/2004;Bolton;Man United;1;2;A
E0;07/01/2004;Chelsea;Liverpool;0;1;A
E0;07/01/2004;Everton;Arsenal;1;1;D
E0;07/01/2004;Man City;Charlton;1;1;D
E0;07/01/2004;Middlesbrough;Fulham;2;1;H
E0;07/01/2004;Newcastle;Leeds;1;0;H
E0;07/01/2004;Southampton;Leicester;0;0;D
E0;07/01/2004;Tottenham;Birmingham;4;1;H
E0;07/01/2004;Wolves;Blackburn;2;2;D
E0;10/01/2004;Arsenal;Middlesbrough;4;1;H
E0;10/01/2004;Birmingham;Southampton;2;1;H
E0;10/01/2004;Blackburn;Bolton;3;4;A
E0;10/01/2004;Charlton;Wolves;2;0;H
E0;10/01/2004;Fulham;Everton;2;1;H
E0;10/01/2004;Leeds;Tottenham;0;1;A
E0;10/01/2004;Liverpool;Aston Villa;1;0;H
E0;10/01/2004;Portsmouth;Man City;4;2;H
E0;11/01/2004;Leicester;Chelsea;0;4;A
E0;11/01/2004;Man United;Newcastle;0;0;D
E0;17/01/2004;Bolton;Portsmouth;1;0;H
E0;17/01/2004;Everton;Charlton;0;1;A
E0;17/01/2004;Man City;Blackburn;1;1;D
E0;17/01/2004;Middlesbrough;Leicester;3;3;D
E0;17/01/2004;Southampton;Leeds;2;1;H
E0;17/01/2004;Tottenham;Liverpool;2;1;H
E0;17/01/2004;Wolves;Man United;1;0;H
E0;18/01/2004;Aston Villa;Arsenal;0;2;A
E0;18/01/2004;Chelsea;Birmingham;0;0;D
E0;19/01/2004;Newcastle;Fulham;3;1;H
E0;21/01/2004;Wolves;Liverpool;1;1;D
E0;31/01/2004;Birmingham;Newcastle;1;1;D
E0;31/01/2004;Charlton;Bolton;1;2;A
E0;31/01/2004;Fulham;Tottenham;2;1;H
E0;31/01/2004;Leeds;Middlesbrough;0;3;A
E0;31/01/2004;Leicester;Aston Villa;0;5;A
E0;31/01/2004;Liverpool;Everton;0;0;D
E0;31/01/2004;Man United;Southampton;3;2;H
E0;31/01/2004;Portsmouth;Wolves;0;0;D
E0;01/02/2004;Arsenal;Man City;2;1;H
E0;01/02/2004;Blackburn;Chelsea;2;3;A
E0;07/02/2004;Aston Villa;Leeds;2;0;H
E0;07/02/2004;Bolton;Liverpool;2;2;D
E0;07/02/2004;Everton;Man United;3;4;A
E0;07/02/2004;Middlesbrough;Blackburn;0;1;A
E0;07/02/2004;Newcastle;Leicester;3;1;H
E0;07/02/2004;Southampton;Fulham;0;0;D
E0;07/02/2004;Tottenham;Portsmouth;4;3;H
E0;07/02/2004;Wolves;Arsenal;1;3;A
E0;08/02/2004;Chelsea;Charlton;1;0;H
E0;08/02/2004;Man City;Birmingham;0;0;D
E0;10/02/2004;Arsenal;Southampton;2;0;H
E0;10/02/2004;Leeds;Wolves;4;1;H
E0;10/02/2004;Leicester;Bolton;1;1;D
E0;11/02/2004;Birmingham;Everton;3;0;H
E0;11/02/2004;Blackburn;Newcastle;1;1;D
E0;11/02/2004;Charlton;Tottenham;2;4;A
E0;11/02/2004;Fulham;Aston Villa;1;2;A
E0;11/02/2004;Liverpool;Man City;2;1;H
E0;11/02/2004;Man United;Middlesbrough;2;3;A
E0;11/02/2004;Portsmouth;Chelsea;0;2;A
E0;21/02/2004;Bolton;Man City;1;3;A
E0;21/02/2004;Charlton;Blackburn;3;2;H
E0;21/02/2004;Chelsea;Arsenal;1;2;A
E0;21/02/2004;Man United;Leeds;1;1;D
E0;21/02/2004;Newcastle;Middlesbrough;2;1;H
E0;21/02/2004;Southampton;Everton;3;3;D
E0;21/02/2004;Wolves;Fulham;2;1;H
E0;22/02/2004;Aston Villa;Birmingham;2;2;D
E0;22/02/2004;Tottenham;Leicester;4;4;D
E0;28/02/2004;Arsenal;Charlton;2;1;H
E0;28/02/2004;Blackburn;Southampton;1;1;D
E0;28/02/2004;Everton;Aston Villa;2;0;H
E0;28/02/2004;Fulham;Man United;1;1;D
E0;28/02/2004;Leicester;Wolves;0;0;D
E0;28/02/2004;Man City;Chelsea;0;1;A
E0;29/02/2004;Leeds;Liverpool;2;2;D
E0;29/02/2004;Portsmouth;Newcastle;1;1;D
E0;03/03/2004;Birmingham;Middlesbrough;3;1;H
E0;06/03/2004;Birmingham;Bolton;2;0;H
E0;09/03/2004;Middlesbrough;Tottenham;1;0;H
E0;13/03/2004;Birmingham;Leicester;0;1;A
E0;13/03/2004;Blackburn;Arsenal;0;2;A
E0;13/03/2004;Bolton;Chelsea;0;2;A
E0;13/03/2004;Charlton;Middlesbrough;1;0;H
E0;13/03/2004;Everton;Portsmouth;1;0;H
E0;13/03/2004;Fulham;Leeds;2;0;H
E0;14/03/2004;Man City;Man United;4;1;H
E0;14/03/2004;Southampton;Liverpool;2;0;H
E0;14/03/2004;Tottenham;Newcastle;1;0;H
E0;14/03/2004;Wolves;Aston Villa;0;4;A
E0;17/03/2004;Liverpool;Portsmouth;3;0;H
E0;20/03/2004;Arsenal;Bolton;2;1;H
E0;20/03/2004;Aston Villa;Blackburn;0;2;A
E0;20/03/2004;Chelsea;Fulham;2;1;H
E0;20/03/2004;Leicester;Everton;1;1;D
E0;20/03/2004;Liverpool;Wolves;1;0;H
E0;20/03/2004;Man United;Tottenham;3;0;H
E0;20/03/2004;Middlesbrough;Birmingham;5;3;H
E0;20/03/2004;Newcastle;Charlton;3;1;H
E0;21/03/2004;Portsmouth;Southampton;1;0;H
E0;22/03/2004;Leeds;Man City;2;1;H
E0;27/03/2004;Birmingham;Leeds;4;1;H
E0;27/03/2004;Blackburn;Portsmouth;1;2;A
E0;27/03/2004;Charlton;Aston Villa;1;2;A
E0;27/03/2004;Chelsea;Wolves;5;2;H
E0;27/03/2004;Everton;Middlesbrough;1;1;D
E0;27/03/2004;Man City;Fulham;0;0;D
E0;27/03/2004;Southampton;Tottenham;1;0;H
E0;28/03/2004;Arsenal;Man United;1;1;D
E0;28/03/2004;Bolton;Newcastle;1;0;H
E0;28/03/2004;Leicester;Liverpool;0;0;D
E0;03/04/2004;Fulham;Birmingham;0;0;D
E0;03/04/2004;Middlesbrough;Bolton;2;0;H
E0;03/04/2004;Newcastle;Everton;4;2;H
E0;03/04/2004;Tottenham;Chelsea;0;1;A
E0;03/04/2004;Wolves;Southampton;1;4;A
E0;04/04/2004;Aston Villa;Man City;1;1;D
E0;04/04/2004;Liverpool;Blackburn;4;0;H
E0;05/04/2004;Leeds;Leicester;3;2;H
E0;09/04/2004;Arsenal;Liverpool;4;2;H
E0;09/04/2004;Everton;Tottenham;3;1;H
E0;10/04/2004;Birmingham;Man United;1;2;A
E0;10/04/2004;Blackburn;Leeds;1;2;A
E0;10/04/2004;Bolton;Aston Villa;2;2;D
E0;10/04/2004;Charlton;Portsmouth;1;1;D
E0;10/04/2004;Chelsea;Middlesbrough;0;0;D
E0;10/04/2004;Leicester;Fulham;0;2;A
E0;10/04/2004;Man City;Wolves;3;3;D
E0;11/04/2004;Newcastle;Arsenal;0;0;D
E0;12/04/2004;Aston Villa;Chelsea;3;2;H
E0;12/04/2004;Fulham;Blackburn;3;4;A
E0;12/04/2004;Liverpool;Charlton;0;1;A
E0;12/04/2004;Middlesbrough;Southampton;3;1;H
E0;12/04/2004;Portsmouth;Birmingham;3;1;H
E0;12/04/2004;Tottenham;Man City;1;1;D
E0;12/04/2004;Wolves;Bolton;1;2;A
E0;13/04/2004;Leeds;Everton;1;1;D
E0;13/04/2004;Man United;Leicester;1;0;H
E0;16/04/2004;Arsenal;Leeds;5;0;H
E0;17/04/2004;Blackburn;Leicester;1;0;H
E0;17/04/2004;Bolton;Tottenham;2;0;H
E0;17/04/2004;Charlton;Birmingham;1;1;D
E0;17/04/2004;Chelsea;Everton;0;0;D
E0;17/04/2004;Liverpool;Fulham;0;0;D
E0;17/04/2004;Man City;Southampton;1;3;A
E0;17/04/2004;Portsmouth;Man United;1;0;H
E0;17/04/2004;Wolves;Middlesbrough;2;0;H
E0;18/04/2004;Aston Villa;Newcastle;0;0;D
E0;20/04/2004;Man United;Charlton;2;0;H
E0;24/04/2004;Everton;Blackburn;0;1;A
E0;24/04/2004;Fulham;Charlton;2;0;H
E0;24/04/2004;Leicester;Man City;1;1;D
E0;24/04/2004;Man United;Liverpool;0;1;A
E0;24/04/2004;Middlesbrough;Aston Villa;1;2;A
E0;24/04/2004;Southampton;Bolton;1;2;A
E0;25/04/2004;Birmingham;Wolves;2;2;D
E0;25/04/2004;Leeds;Portsmouth;1;2;A
E0;25/04/2004;Newcastle;Chelsea;2;1;H
E0;25/04/2004;Tottenham;Arsenal;2;2;D
E0;01/05/2004;Arsenal;Birmingham;0;0;D
E0;01/05/2004;Blackburn;Man United;1;0;H
E0;01/05/2004;Charlton;Leicester;2;2;D
E0;01/05/2004;Chelsea;Southampton;4;0;H
E0;01/05/2004;Man City;Newcastle;1;0;H
E0;01/05/2004;Portsmouth;Fulham;1;1;D
E0;01/05/2004;Wolves;Everton;2;1;H
E0;02/05/2004;Aston Villa;Tottenham;1;0;H
E0;02/05/2004;Bolton;Leeds;4;1;H
E0;02/05/2004;Liverpool;Middlesbrough;2;0;H
E0;04/05/2004;Portsmouth;Arsenal;1;1;D
E0;08/05/2004;Birmingham;Liverpool;0;3;A
E0;08/05/2004;Everton;Bolton;1;2;A
E0;08/05/2004;Leeds;Charlton;3;3;D
E0;08/05/2004;Leicester;Portsmouth;3;1;H
E0;08/05/2004;Man United;Chelsea;1;1;D
E0;08/05/2004;Middlesbrough;Man City;2;1;H
E0;08/05/2004;Southampton;Aston Villa;1;1;D
E0;08/05/2004;Tottenham;Blackburn;1;0;H
E0;09/05/2004;Fulham;Arsenal;0;1;A
E0;09/05/2004;Newcastle;Wolves;1;1;D
E0;12/05/2004;Southampton;Newcastle;3;3;D
E0;15/05/2004;Arsenal;Leicester;2;1;H
E0;15/05/2004;Aston Villa;Man United;0;2;A
E0;15/05/2004;Blackburn;Birmingham;1;1;D
E0;15/05/2004;Bolton;Fulham;0;2;A
E0;15/05/2004;Charlton;Southampton;2;1;H
E0;15/05/2004;Chelsea;Leeds;1;0;H
E0;15/05/2004;Liverpool;Newcastle;1;1;D
E0;15/05/2004;Man City;Everton;5;1;H
E0;15/05/2004;Portsmouth;Middlesbrough;5;1;H
E0;15/05/2004;Wolves;Tottenham;0;2;A
